2021-08-23 12:12:49,957 - INFO  - [main:MetadataDrivers@105] - BookKeeper metadata driver manager initialized
2021-08-23 12:12:50,603 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,605 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14183 as localhost:1234
2021-08-23 12:12:50,606 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,606 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14184 as localhost:1234
2021-08-23 12:12:50,606 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,607 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14185 as localhost:1234
2021-08-23 12:12:50,607 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,607 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14186 as localhost:1234
2021-08-23 12:12:50,608 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14186, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,608 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14187 as localhost:1234
2021-08-23 12:12:50,609 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14187, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,610 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14188 as localhost:1234
2021-08-23 12:12:50,611 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14188, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,611 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14189 as localhost:1234
2021-08-23 12:12:50,611 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14189, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,612 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved unknown4190 as localhost:1234
